0,2,0.0829551334608481
0.05,2,-0.0238089067050691
0.1,2,0.0636980369032575
0.15,2,0.133190383231481
0.2,2,-0.113489088300234
0.25,2,-0.035647107006806
0.3,2,-0.0345106956702491
0.35,2,-0.095321591948316
0.4,2,-0.0322700559790407
0.45,2,-0.0230644866291267
0.5,2,-0.00381572061153203
0.55,2,0.0132696039021848
0.6,2,0.21290975454804
0.65,2,0.115966205571278
0.7,2,0.00274231772010795
0.75,2,-0.0275318206797855
0.8,2,0.074006809534578
0.85,2,-0.116564623788095
0.9,2,-0.0855765287619647
0.95,2,-0.051847897894354
1,2,0.0385862725493909
1.05,2,0.00993738959758768
1.1,2,0.0131028313663012
1.15,2,-0.0396749194398659
1.2,2,-0.0629205745945348
1.25,2,-0.0937257306705654
1.3,2,-0.10539600435113
1.35,2,0.0958501105354887
1.4,2,0.109241292603743
1.45,2,0.0845413030115684
1.5,2,-0.0551314467423951
1.55,2,0.0323554776124323
1.6,2,-0.0788006229384626
1.65,2,-0.0197730685776705
1.7,2,-0.0409517320063569
1.75,2,-0.016374046490521
1.8,2,-0.107810960033281
1.85,2,-0.0299543963263213
1.9,2,-0.00527235803023795
1.95,2,-0.0670314220014008
2,2,0.11696665055854
2.05,2,-0.128463462893563
2.1,2,-0.142303480805312
2.15,2,0.12591684654678
2.2,2,0.0377667566568345
2.25,2,-0.0543616223200657
2.3,2,0.00320791651151184
2.35,2,0.0201990138551573
2.4,2,0.0317500891005403
2.45,2,0.021044719369753
2.5,2,0.00444409647335307
2.55,2,0.0341601369586785
2.6,2,-0.0764419152399898
2.65,2,-0.0596190684776788
2.7,2,0.0235223081911396
2.75,2,0.0238097954783627
2.8,2,0.00427645587981869
2.85,2,0.13936862772227
2.9,2,0.0834716152496574
2.95,2,0.0749315035131752
3,2,0.0637752892786898
3.05,2,-0.0570398641169393
3.1,2,0.182732789333438
3.15,2,0.0555590114707211
3.2,2,0.175154318387334
3.25,2,0.188566948035737
3.3,2,0.115491952064348
3.35,2,0.18510663054958
3.4,2,0.345937528163065
3.45,2,0.409846897881567
3.5,2,0.45713656788153
3.55,2,0.52628990448578
3.6,2,0.543480312313619
3.65,2,0.459506871651301
3.7,2,0.478856483048555
3.75,2,0.749873625272413
3.8,2,0.576296374394329
3.85,2,0.529953767235228
3.9,2,0.489573096330488
3.95,2,0.741188123944006
4,2,0.8150423128108
4.05,2,0.811886315474424
4.1,2,0.786490023347135
4.15,2,0.76705292397769
4.2,2,0.843722337464118
4.25,2,0.965795740316725
4.3,2,1.03602717585433
4.35,2,1.01052710682469
4.4,2,1.05013452441437
4.45,2,0.99899755858966
4.5,2,1.04143961992165
4.55,2,1.0250583342351
4.6,2,1.09164844831594
4.65,2,1.16134873656376
4.7,2,1.29661563786447
4.75,2,1.23116703281207
4.8,2,1.33503602191969
4.85,2,1.18764736820489
4.9,2,1.32735299935173
4.95,2,1.39617889356907
5,2,1.38306110288386
5.05,2,1.41195850852075
5.1,2,1.38212607893263
5.15,2,1.26032139446795
5.2,2,1.44242590211779
5.25,2,1.36619271442769
5.3,2,1.48144325085625
5.35,2,1.55239128761694
5.4,2,1.46458394493811
5.45,2,1.62162766263605
5.5,2,1.61775689956959
5.55,2,1.52181599080663
5.6,2,1.68611653403668
5.65,2,1.59329178182596
5.7,2,1.51212101227461
5.75,2,1.6553295699675
5.8,2,1.72640326451195
5.85,2,1.71083958285491
5.9,2,1.76480608246397
5.95,2,1.88701062489217
6,2,1.79076279156343
6.05,2,1.81846931887359
6.1,2,1.83146948453737
6.15,2,1.7820499435851
6.2,2,1.88546387908575
6.25,2,1.97746921374302
6.3,2,1.90530648110985
6.35,2,1.89293176281108
6.4,2,1.93817827712903
6.45,2,2.04805182679129
6.5,2,2.00824146790308
6.55,2,2.07985046664467
6.6,2,2.02277676761802
6.65,2,2.04292957206058
6.7,2,2.10033575126941
6.75,2,2.13064982662547
6.8,2,2.13719793395637
6.85,2,2.07097273301749
6.9,2,2.18732483256125
6.95,2,2.17248864860133
7,2,2.13722700426396
7.05,2,2.31756276562009
7.1,2,2.12610114750428
7.15,2,2.18622346345902
7.2,2,2.35545497588888
7.25,2,2.33852296791964
7.3,2,2.31166149346327
7.35,2,2.32264790081132
7.4,2,2.40844051219291
7.45,2,2.48785338189448
7.5,2,2.36225769470566
7.55,2,2.47804819189682
7.6,2,2.43390127408884
7.65,2,2.30527470766025
7.7,2,2.4204557636236
7.75,2,2.42526254502752
7.8,2,2.40687782818822
7.85,2,2.47520101391916
7.9,2,2.50330473089249
7.95,2,2.60660013343852
8,2,2.46630488787422
8.05,2,2.57401016788367
8.1,2,2.45194626573346
8.15,2,2.62980799022786
8.2,2,2.59434150861628
8.25,2,2.54437223580011
8.3,2,2.55439157255562
8.35,2,2.72994901979524
8.4,2,2.73224681272722
8.45,2,2.75528010566709
8.5,2,2.63066758812166
8.55,2,2.73511447883866
8.6,2,2.68708395979708
8.65,2,2.75333722128068
8.7,2,2.78410818798373
8.75,2,2.90084892393811
8.8,2,2.7470301181793
8.85,2,2.74307138371714
8.9,2,2.68517345538613
8.95,2,2.76200919803486
9,2,2.85082098956372
9.05,2,2.76740599933325
9.1,2,2.8330530160721
9.15,2,2.6269115115137
9.2,2,2.70843823053793
9.25,2,2.88832459496541
9.3,2,2.97604532238729
9.35,2,2.82410182154562
9.4,2,2.91656201152362
9.45,2,2.71815411963176
9.5,2,2.7800742341175
9.55,2,2.97769856044115
9.6,2,2.97161280068749
9.65,2,3.09956486201499
9.7,2,3.08928629037511
9.75,2,2.8819926401097
9.8,2,2.91623319471869
9.85,2,3.03182286626987
9.9,2,2.99861915753435
9.95,2,3.03977648643381
10,2,3.04647029670408
10.05,2,3.03565896760543
10.1,2,3.06911140288953
10.15,2,3.08802101813725
10.2,2,3.1183066464622
10.25,2,2.9763197280695
10.3,2,3.03684475633839
10.35,2,3.145509131847
10.4,2,3.15911319129589
10.45,2,3.15841702695913
10.5,2,3.00550203630343
10.55,2,3.17087666284311
10.6,2,3.11710528617912
10.65,2,3.14991671882697
10.7,2,3.20061846887403
10.75,2,3.18563054062466
10.8,2,3.10977093878376
10.85,2,3.27798132534319
10.9,2,3.0660481657407
10.95,2,3.10658871089582
11,2,3.17917603539349
11.05,2,3.25064699350843
11.1,2,3.06020116943056
11.15,2,3.01991461155673
11.2,2,3.34939824290625
11.25,2,3.20579718376745
11.3,2,3.16856539723562
11.35,2,3.37773621296264
11.4,2,3.40664885212711
11.45,2,3.32759239824052
11.5,2,3.33614598812973
11.55,2,3.31678832836419
11.6,2,3.32979126526017
11.65,2,3.26507478801536
11.7,2,3.29745150272905
11.75,2,3.29476958973463
11.8,2,3.32539243817321
11.85,2,3.35615529507931
11.9,2,3.32778210476623
11.95,2,3.26555393695773
12,2,3.31611993492959
12.05,2,3.32264002935392
12.1,2,3.28666468066062
12.15,2,3.34542198263703
12.2,2,3.32762823146322
12.25,2,3.29215423775067
12.3,2,3.49000294856528
12.35,2,3.39114321250626
12.4,2,3.24108964405405
12.45,2,3.41986096517124
12.5,2,3.39574140489723
12.55,2,3.4408863025617
12.6,2,3.47369406541396
12.65,2,3.32942324838172
12.7,2,3.5870492297553
12.75,2,3.46985303119725
12.8,2,3.33936685790015
12.85,2,3.38460960754949
12.9,2,3.43108833062853
12.95,2,3.54351226156234
13,2,3.57381346169324
13.05,2,3.48061885532936
13.1,2,3.50388487171582
13.15,2,3.3912522477815
13.2,2,3.50619133670683
13.25,2,3.27990301241126
13.3,2,3.50228961712156
13.35,2,3.60160710706619
13.4,2,3.40976281505289
13.45,2,3.4974077330503
